Name,Question,Institution,Gender,Confidence,Medianconf,Vote,Median,Qtext,Comment
David Autor,256,MIT,m,NA,5,No Opinion,Uncertain,"Question B: If Germany fails to bail out the southern tier of Europe, its own economy will be hurt more — because of output and asset losses — than it would be by an unconditional bailout.",
David Autor,257,MIT,m,6,6,Agree,Agree,Question C: The main reason other eurozone countries need to worry about Greek banks losing access to ECB support is because the ensuing chaos in Greece could trigger bank runs in peripheral countries.,
David Autor,258,MIT,m,5,5,Disagree,Uncertain,Question A: A cut in federal income tax rates in the US right now would lead to higher GDP within five years than without the tax cut.,
David Autor,259,MIT,m,8,7,Strongly Disagree,Strongly Disagree,Question B: A cut in federal income tax rates in the US right now would raise taxable income enough so that the annual total tax revenue would be higher within five years than without the tax cut.,"Not aware of any evidence in recent history where tax cuts actually raise revenue. Sorry, Laffer."
David Autor,260,MIT,m,9,8,Agree,Agree,"Question A: Trade with China makes most Americans better off because, among other advantages, they can buy goods that are made or assembled more cheaply in China.",
David Autor,261,MIT,m,10,8,Strongly Agree,Agree,"Question B: Some Americans who work in the production of competing goods, such as clothing and furniture, are made worse off by trade with China.","Please see my paper with David Dorn and Gordon Hanson, ""The China Syndrome: Local Labor Market Impacts of Import Competition in the U.S.""
-see background information here"
David Autor,262,MIT,m,4,5,Uncertain,Uncertain,An important reason why private college and university tuition has risen faster than the CPI during the past few decades is because competition for faculty members — whose potential earnings in other sectors have steadily improved — has driven up their pay faster than their productivity.,Maybe top colleges set a price at whatever insurer (or government lender) will pay then charge a co-pay to extract remaining surplus...
David Autor,263,MIT,m,6,7,Agree,Agree,"If the fiscal changes that are planned under current US law take place next year — including Bush era tax cuts expiring, Medicare payment rates to doctors being cut, the AMT applying to many more taxpayers, and automatic cuts in defense and non-defense discretionary spending kicking in — then US real GDP growth in 2013 will be lower than it would be under the CBO's alternative fiscal scenario, in which the above changes do not occur.","Nevertheless, I'd rather go over the 'fiscal cliff' than renew our irresponsible and unsustainable spend-don't-tax policies."
David Autor,264,MIT,m,2,5,Uncertain,Disagree,"New technology for fracking natural gas, by lowering energy costs in the United States, will make US industrial firms more cost competitive and thus significantly stimulate the growth of US merchandise exports.","Natural gas prices will fall, but this may affect world price as much as U.S. price. Not sure whether U.S. production affects U.S. price."
David Autor,265,MIT,m,7,6,Agree,Agree,Cuba’s low per-capita income growth — 1.2 percent per year since 1960 —has more to do with Cuba’s own economic policies than with the U.S. embargo on trade and tourism.,Cuba is stuck in the 1950s primarily due to its internal policies not external constraints.
David Autor,266,MIT,m,8,7,Agree,Agree,"Question A: Reducing the minimum retirement age in France from 62 back to age 60, permanently, would reduce long-term French economic growth and substantially raise French debt relative to GDP over time.",Lifespans are getting substantially longer. Working lives must get somewhat longer too to cover the cost of decades-long retirements.
David Autor,267,MIT,m,6,6,Disagree,Disagree,Question B: France’s overall employment is higher today because of the 35 hour work week than it would be without a limit on weekly hours.,Raising employer costs does not create more employment.
David Autor,268,MIT,m,7,6,Disagree,Disagree,"Connecticut should pass its Senate Bill 60, which states that during a “severe weather event emergency, no person within the chain of distribution of consumer goods and services shall sell or offer to sell consumer goods or services for a price that is unconscionably excessive.”","It's generally efficient to use the price mechanism to allocate scarce goods, e.g., umbrellas on a rainy day. Banning this is unwise."
David Autor,269,MIT,m,5,5,Uncertain,Uncertain,"The former head of the Transportation Security Administration is correct in arguing that randomizing airport “security procedures encountered by passengers (additional upper-torso pat-downs, a thorough bag search, a swab test of carry-ons, etc.), while not subjecting everyone to the full gamut"" would make it ""much harder for terrorists to learn how to evade security procedures.""",Giving TSA officers discretion is a good idea; simply randomizing some procedures does not prevent terrorists learning
David Autor,270,MIT,m,5,7,Agree,Agree,Laws that limit the resale of tickets for entertainment and sports events make potential audience members for those events worse off on average.,
David Autor,271,MIT,m,NA,5,No Opinion,Uncertain,"Prior to the crisis, the benefits from the funding advantage that Fannie Mae and Freddie Mac had by virtue of perceived government support mostly went to their shareholders, rather than into substantially lower interest rates on residential mortgages.",
David Autor,272,MIT,m,6,6,Uncertain,Uncertain,"Question A: If public school students had the option of taking the government money (local, state, federal) currently being spent on their own education and turning that money into vouchers that they could use towards covering the costs of any private school or public school of their choice (e.g. charter schools), most would be better off.",Worry: only families willing to supplement the public subsidy would get excellent education for their kids. This is what happens in Chile.
David Autor,273,MIT,m,6,5,Disagree,Agree,"Question B: The main drawback to allowing all public school students to take the government money (local, state, federal) currently being spent on their own education and turning that money into vouchers that they could use towards covering the costs of any private school or public school of their choice (e.g. charter schools) would be that some students would not make an active choice and would be left with much worse peers and a weaker school.",That's one drawback but not necessarily the main one. I'm worried about equilibrium quality of schools that don't charge top-ups.
David Autor,274,MIT,m,5,5,Agree,Uncertain,Question A: The average size of the 19 financial firms that just completed the Federal Reserve stress tests (i.e. the CCAR) would be substantially smaller if they did not have implicit government support.,
David Autor,275,MIT,m,5,5,Disagree,Uncertain,"Question B: The 19 financial firms that just completed the Federal Reserve stress tests (i.e. the CCAR) are big primarily because of economies of scale and scope, rather than because of implicit government support.",
David Autor,276,MIT,m,8,8,Strongly Agree,Agree,Changes in U.S. gasoline prices over the past 10 years have predominantly been due to market factors rather than U.S. federal economic or energy policies.,
David Autor,277,MIT,m,8,8,Uncertain,Agree,"Question A: Freer trade improves productive efficiency and offers consumers better choices, and in the long run these gains are much larger than any effects on employment.",Not sure how to compare the gains to consumers with long run effects on employment. They might both be positive!
David Autor,278,MIT,m,6,6,Agree,Agree,"Question B: On average, citizens of the U.S. have been better off with the North American Free Trade Agreement than they would have been if the trade rules for the U.S., Canada and Mexico prior to NAFTA had remained in place.",NAFTA was small potatoes relative to rising China trade. My hunch is that both costs and benefits were modest.
David Autor,279,MIT,m,7,6,Agree,Agree,"Because the U.S. Treasury bailed out and backstopped banks (by injecting equity into them in late 2008, and later committing to provide public capital to any banks that failed the stress tests and could not raise private capital), the U.S. unemployment rate was lower at the end of 2010 than it would have been without these measures.",
David Autor,280,MIT,m,8,6,Agree,Agree,"Loosening current licensing restrictions on the range of services that nurses, physician assistants, dental hygienists and pharmacists are permitted to perform would help patients on balance, because the additional safety risks would be small compared to the decreased costs in waiting time and fees.","Lots of evidence that occupational licensing is excessive. But I cannot speak specifically about the medical profession.
-see background information here"
David Autor,281,MIT,m,NA,5,No Opinion,Agree,"Bans on the short selling of financial securities, such as stocks and government bonds, lead to prices that are further, on average, from their fundamental values.",
David Autor,282,MIT,m,7,7,Agree,Agree,"Question A: Because of the American Recovery and Reinvestment Act of 2009, the U.S. unemployment rate was lower at the end of 2010 than it would have been without the stimulus bill.",
David Autor,283,MIT,m,5,6,Agree,Uncertain,"Question B: Taking into account all of the ARRA’s economic consequences — including the economic costs of raising taxes to pay for the spending, its effects on future spending, and any other likely future effects — the benefits of the stimulus will end up exceeding its costs.",
David Autor,284,MIT,m,8,6,Strongly Disagree,Disagree,"Local ordinances that limit rent increases for some rental housing units, such as in New York and San Francisco, have had a positive impact over the past three decades on the amount and quality of broadly affordable rental housing in cities that have used them.",Rent control discourages supply of rental units. Incumbent renters benefit from capped prices. New renters face reduced rental options.
David Autor,285,MIT,m,3,4,Uncertain,Uncertain,Question A: The typical chief executive officer of a publicly traded corporation in the U.S. is paid more than his or her marginal contribution to the firm's value.,
David Autor,286,MIT,m,6,5,Disagree,Uncertain,Question B: Mandating that U.S. publicly listed corporations must allow shareholders to cast a non-binding vote on executive compensation was a good idea.,I weakly disagree. I suspect that this requirement is ineffective -- so it silences some critics without solving any agency problems.
David Autor,287,MIT,m,10,7,Strongly Agree,Agree,One of the leading reasons for rising U.S. income inequality over the past three decades is that technological change has affected workers with some skill sets differently than others.,"It's not the only factor. Two others: slowing supply of skilled workers, and (probably) distorted pay-setting at the very top."
David Autor,288,MIT,m,4,8,Disagree,Strongly Disagree,"Question A: If the US replaced its discretionary monetary policy regime with a gold standard, defining a ""dollar"" as a specific number of ounces of gold, the price-stability and employment outcomes would be better for the average American.",
David Autor,289,MIT,m,NA,9,No Opinion,Strongly Agree,Question B: There are many factors besides US inflation risk that influence the current dollar price of gold.,
David Autor,290,MIT,m,10,8,Strongly Agree,Strongly Agree,"In general, using more congestion charges in crowded transportation networks — such as higher tolls during peak travel times in cities, and peak fees for airplane takeoff and landing slots — and using the proceeds to lower other taxes would make citizens on average better off.","See ""The High Cost of Free Parking"" by Donald Shoup
-see background information here"
David Autor,291,MIT,m,10,8,Strongly Agree,Strongly Agree,A tax on the carbon content of fuels would be a less expensive way to reduce carbon-dioxide emissions than would a collection of policies such as “corporate average fuel economy” requirements for automobiles.,See Chris Knittel's forthcoming paper in Journal of Economic Perspectives on this topic: Reducing Petroleum Consumption from Transportation
David Autor,292,MIT,m,9,8,Strongly Agree,Agree,"Question A: All else equal, making drugs illegal raises street prices for those drugs because suppliers require extra compensation for the risk of incarceration and other punishments.","See AER paper by Carlos Dobkin and Nancy Nicosi on price effects of the U.S. government's disruption of the methamphetamine market
-see background information here"
David Autor,293,MIT,m,8,5,Strongly Agree,Agree,Question B: The Netherlands restrictions on “soft drugs” combined with a moderate tax aimed at deterring their consumption would have lower social costs than continuing to prohibit use of those drugs as in the US. (Click here for a summary of the Netherlands restrictions.),Marijuana is less dangerous than alcohol. Criminal enforcement for minor marijuana infractions is a waste of societal resources.
David Autor,294,MIT,m,NA,6,No Opinion,Agree,"Question A: Credible assumptions for inflation, GDP growth and primary budget deficits in Italy imply that either the Debt-to-GDP ratio in Italy would increase sharply if Italian interest rates on 10-year government debt remained at the November 30 level of around 7 percent or Italy would lose access to the bond market.",
David Autor,295,MIT,m,NA,5,No Opinion,Uncertain,"Question B: Absent outside help to deal with runs, such as a pledge of fiscal support from Germany or an unlimited commitment by the ECB to buy bonds, there is no spending-and-tax plan Italy can announce that would be credible enough to hold its interest rates low enough to stabilize its Debt-to-GDP ratio.",
David Autor,296,MIT,m,8,8,Strongly Disagree,Strongly Disagree,There are no consequential distortions created by the tax preference that favors obtaining health insurance through employers.,"We need consumers of healthcare to be *less* insulated from the price system, not more. The tax credit provides insulation and subsidy!"
David Autor,297,MIT,m,4,5,Disagree,Disagree,"Federal mandates that government purchases should be “buy American” unless there are exceptional circumstances, such as in the American Recovery and Reinvestment Act of 2009, have a significant positive impact on U.S. manufacturing employment.",Hard to believe this does much at all. But I'm speaking based on my prior. I've not seen any rigorous analysis.
David Autor,298,MIT,m,9,7,Strongly Agree,Agree,"Question A: Eliminating tax deductions for non-investment personal interest expenses (e.g., on mortgages), with reductions in personal tax rates that are both budget neutral and keep the burden of taxes by income group the same, would lead to more efficient financing decisions by individuals.",
David Autor,299,MIT,m,8,7,Strongly Agree,Agree,"Question B: Reducing the deductibility of interest expenses for non-financial businesses to equalize the overall tax cost of debt and equity financing, while using the extra revenue to reduce personal and corporate tax rates in a budget neutral fashion that also keeps the burden of taxes the same, would lead to more efficient financing decisions by firms.",
David Autor,300,MIT,m,8,8,Strongly Agree,Strongly Agree,"Question A: Unless they have inside information, very few investors, if any, can consistently make accurate predictions about whether the price of an individual stock will rise or fall on a given day.",Experts are generally no better than the rest of us -- often worse.
David Autor,301,MIT,m,9,7,Strongly Disagree,Disagree,"Question B: Plausible expectations of future dividends, discounted using a plausible risk-adjusted interest rate, explain well the level of stock prices for recently listed internet businesses in 1999.",We were in a bubble. There were not enough future profits in the world to justify those prices.
David Autor,302,MIT,m,5,6,Agree,Agree,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.,"That is my understanding, but this is second-hand information, not my area of expertise."
David Autor,303,MIT,m,6,6,Disagree,Uncertain,"Public school students would receive a higher quality education if they all had the option of taking the government money (local, state, federal) currently being spent on their own education and turning that money into vouchers that they could use towards covering the costs of any private school or public school of their choice (e.g. charter schools).",Maddeningly sweeping! Some students would benefit and the average effect might indeed be positive. But some students would surely be harmed.
David Autor,304,MIT,m,9,8,Strongly Agree,Agree,"Question A: All else equal, permanently raising the federal marginal tax rate on ordinary income by 1 percentage point for those in the top (i.e., currently 35%) tax bracket would increase federal tax revenue over the next 10 years.",We are nowhere near the downward sloping side of the Laffer curve.
David Autor,305,MIT,m,6,7,Disagree,Disagree,Question B: The cumulative budget shortfalls in the US over the next 10 years can be reduced by half (or more) purely by increasing the federal marginal tax rate on ordinary income for those in the top tax bracket.,"Unfortunately, not enough income there to do it (I think)"
David Autor,306,MIT,m,3,4,Disagree,Disagree,"All else equal, the Fed's new plan to increase the maturity of its Treasury holdings will boost expected real GDP growth for calendar year 2012 by at least one percentage point.",1pct increase in real GDP growth is a huge effect! If only it were that easy...
David Cutler,1,Harvard,m,4,5,Disagree,Uncertain,"Question A: Given the current state of the economy, the Federal Reserve should focus on keeping inflation low rather than trying to reduce unemployment.",
David Cutler,2,Harvard,m,4,5,Uncertain,Uncertain,"Question B: Right now, if the Federal Reserve were to try to reduce unemployment, then inflation would rise noticeably.",
David Cutler,3,Harvard,m,6,7,Disagree,Disagree,Question C: Presidents should make public statements about Federal Reserve interest rate decisions.,
David Cutler,4,Harvard,m,4,6,Strongly Agree,Agree,Question D: The Federal Reserve should always be able to make emergency loans to banks.,
David Cutler,5,Harvard,m,5,5,Strongly Agree,Agree,"Question A: Replacing the current US health insurance system (including employer-based health insurance, ACA exchange policies, and Medicaid) with universal ‘Medicare for All’ (mandatory enrollment in a modified version of the existing traditional Medicare program with drug coverage and no cost-sharing of any form, and current Medicare reimbursement rates) funded by federal taxes would lead to lower aggregate medical debt among patients.",
David Cutler,6,Harvard,m,6,5,Uncertain,Uncertain,Question B: Replacing the current US health insurance system as outlined in a) would lead to lower aggregate innovation in the pharmaceutical industry.,
David Cutler,7,Harvard,m,5,5,Agree,Uncertain,Question C: Replacing the current US health insurance system as outlined in a) would improve health outcomes for the majority of the population.,
David Cutler,8,Harvard,m,6,6,Strongly Agree,Agree,"Question A: Replacing the current US health insurance system (including employer-based health insurance, ACA exchange policies, and Medicaid) with universal ‘Medicare for All’ (mandatory enrollment in a modified version of the existing traditional Medicare program with drug coverage and no cost-sharing of any form, and current Medicare reimbursement rates) funded by federal taxes would lead to improved access to healthcare for a meaningful subset of the population.",
David Cutler,9,Harvard,m,5,5,Uncertain,Agree,Question B: Replacing the current US health insurance system as outlined in a) would lead to longer waiting times for healthcare for a meaningful subset of the population.,
David Cutler,10,Harvard,m,3,4,Uncertain,Uncertain,"Question A: Following the UK election result, the certainty that the country is going to leave the European Union will provide a substantial short-term boost to the UK economy.",
David Cutler,11,Harvard,m,4,5,Uncertain,Uncertain,Question B: The near certainty that the UK will leave the European Union’s customs union and single market in 2020 offers a sizeable export market opportunity for American business.,
David Cutler,12,Harvard,m,5,5,Uncertain,Uncertain,A ban on very short-term loans at very high annualized interest rates (aka payday lending) would make most people who use or might use them better off.,
David Cutler,13,Harvard,m,4,5,Uncertain,Uncertain,"Question A: Under current policies on climate change, the associated physical risks (such as those arising from total seasonal rainfall and sea level changes, and increased frequency, severity, and correlation of extreme weather events) will be at most a very small factor in monetary policy decisions over the next decade.",
David Cutler,14,Harvard,m,4,5,Uncertain,Uncertain,Question B: The physical risks associated with climate change under current policies are likely to threaten financial stability over the next decade.,
David Cutler,15,Harvard,m,5,4,Uncertain,Uncertain,"Taking into account the revenues, consumer surplus, purchasing patterns by income, and possible consumer biases, state-run lotteries (such as Powerball and scratch-off games) increase social welfare.",
David Cutler,16,Harvard,m,4,7,Strongly Agree,Strongly Agree,Question A: Randomized control trials are a valuable tool for answering some long unsettled questions in development economics research.,
David Cutler,17,Harvard,m,8,7,Strongly Agree,Agree,Question B: Randomized control trials are a valuable tool for making significant progress in poverty reduction.,
David Cutler,18,Harvard,m,6,6,Strongly Agree,Agree,Question A: Rising inequality is straining the health of liberal democracy.,
David Cutler,19,Harvard,m,4,5,Uncertain,Uncertain,Question B: Enacting more redistributive expenditures and policies would be likely to limit the rise of populism.,
David Cutler,20,Harvard,m,6,5,Agree,Uncertain,"Question C:
Governments should allocate more resources to policies that would be likely to limit the rise of populism, even if it means higher public debt or lower public spending in other areas.",
David Cutler,21,Harvard,m,4,6,Agree,Uncertain,Question A: Having companies run to maximize shareholder value creates significant negative externalities for workers and communities.,
David Cutler,22,Harvard,m,4,5,Agree,Uncertain,"Question B: Appropriately managed corporations could create significantly greater value than they currently do for a range of stakeholders – including workers, suppliers, customers and community members – with negligible impacts on shareholder value.",
David Cutler,23,Harvard,m,4,6,Disagree,Disagree,Question C: Effective mechanisms for boards of directors to ensure that CEOs act in ways that balance the interests of all stakeholders would be straightforward to introduce.,
David Cutler,24,Harvard,m,4,5,Uncertain,Agree,"A substantial source of the value of decentralized private cryptocurrencies, such as Bitcoin, arises from their convenience for use in illegal activities.",
David Cutler,25,Harvard,m,7,7,Strongly Agree,Agree,"Question A: In a case like the US women’s national soccer team where the revenues that they generate and their on-field performance both exceed those of the men’s team, there is no justification for lower pay.",
David Cutler,26,Harvard,m,3,5,Agree,Uncertain,Question B: Fining companies above a certain size that fail to provide the same remuneration to men and women employees performing comparable roles would be an effective way of closing the gender pay gap.,
David Cutler,27,Harvard,m,5,8,Disagree,Strongly Disagree,Question A: Mexico's persistent bilateral trade surplus with the United States implies that Mexico is following policies that keep the peso artificially weak against the US dollar.,
David Cutler,28,Harvard,m,5,7,Disagree,Strongly Disagree,"Question B: The existence of a multi-year trade deficit of Country A with Country B implies that B has successfully tilted the playing field in its favor in terms of such policies as tariffs, non-tariff barriers, and the exchange rate between them.",
David Cutler,29,Harvard,m,5,7,Strongly Agree,Agree,Question A: The first required class for undergraduate economics majors at my university accurately reflects the way that economists think about a range of economics problems.,
David Cutler,30,Harvard,m,5,5,Agree,Uncertain,Question B: The first required class for undergraduate economics majors at my university addresses the most pressing economic issues in the US.,
David Cutler,31,Harvard,m,6,6,Strongly Agree,Agree,Question A: The incidence of the latest round of US import tariffs is likely to fall primarily on American households.,
David Cutler,32,Harvard,m,4,5,Strongly Agree,Agree,Question B: The impact of the tariffs – and any Chinese countermeasures – on US prices and employment is likely to be felt most heavily by lower income groups and regions.,
David Cutler,33,Harvard,m,5,8,Strongly Agree,Strongly Agree,Selecting candidates for membership of the Federal Open Market Committee (FOMC) based primarily on their political views would lead to worse monetary policy outcomes than has been the case over the last 15 years.,
David Cutler,34,Harvard,m,6,6,Agree,Agree,Question A: The admission of children of alumni and donors at elite private colleges and universities crowds out applicants with greater academic potential.,
David Cutler,35,Harvard,m,5,5,Uncertain,Uncertain,Question B: The net effect of admitting children of alumni and donors (including any impact on donations and any losses of other high potential applicants) is likely to be a reduction in the contribution of colleges and universities to society.,
David Cutler,36,Harvard,m,1,5,Agree,Agree,Question A: Senator Warren’s proposed wealth tax would be much more difficult to enforce than existing federal taxes because of difficulties of valuation and the ways by which the wealthy can under-report their true wealth.,
David Cutler,37,Harvard,m,1,5,Uncertain,Agree,"Question B: If successfully enforced, Senator Warren’s proposed wealth tax would substantially decrease the share of wealth going to the top 0.1% of wealth-holders after 20 years.",
David Cutler,38,Harvard,m,1,5,Disagree,Uncertain,"Question C: A public policy goal that could be accomplished with a well-enforced wealth tax could be equally accomplished with modifications to existing federal taxes – for example, revising the estate tax and/or capital gains tax.",
David Cutler,39,Harvard,m,4,5,Uncertain,Disagree,Question A: Forcing Amazon to divest Whole Foods now would be in the public interest.,
David Cutler,40,Harvard,m,4,5,Uncertain,Uncertain,Question B: Acquisitions by large tech platforms where there are risks of anti-competitive effects like those posed by Amazon’s acquisition of Whole Foods should not be permitted.,
David Cutler,41,Harvard,m,4,5,Agree,Disagree,"Question C: Large tech platforms, such as Amazon Marketplace and Google Search, should be designated as ‘platform utilities' and broken apart from any participant on that platform.",
David Cutler,42,Harvard,m,3,8,Disagree,Strongly Disagree,Question A: Countries that borrow in their own currency should not worry about government deficits because they can always create money to finance their debt.,
David Cutler,43,Harvard,m,5,8,Strongly Disagree,Strongly Disagree,Question B: Countries that borrow in their own currency can finance as much real government spending as they want by creating money.,
David Cutler,44,Harvard,m,6,5,Agree,Uncertain,"Question A: When local governments compete by offering subsidies to a firm that is willing to relocate, and shopping across multiple alternative areas, the firm typically captures most of value that is created via the relocation.",
David Cutler,45,Harvard,m,6,4,Agree,Uncertain,Question B: A federal prohibition against states and municipalities offering tax subsidies to attract specific businesses that are shopping across multiple areas to relocate would be welfare improving for the average taxpayer.,
David Cutler,46,Harvard,m,4,7,Uncertain,Disagree,"It is best for society if the management of U.S. publicly traded corporations only considers the impact of their decisions on customers, employees, and community members to the extent that these impacts feedback to impact shareholder wealth.",
David Cutler,47,Harvard,m,4,8,Strongly Agree,Strongly Agree,"In general, absent any inside information, an equity investor can expect to do better by holding a well-diversified, low-fee, passive index fund than by holding a few stocks.",
David Cutler,48,Harvard,m,3,6,Agree,Disagree,"Raising the top federal marginal tax on earned personal income to 70% (and holding the rest of the current tax code, including the top bracket definition, fixed) would raise substantially more revenue (federal and state, combined) without lowering economic activity.",
David Cutler,49,Harvard,m,5,7,Agree,Agree,"Rather than using second-round runoffs to settle elections in which no candidate wins a first-round majority, it would be better to use ranked-choice voting (as in the state of Maine) in which voters are encouraged to rank all of the candidates.","Saves on the cost of elections, at least."
David Cutler,50,Harvard,m,8,6,Uncertain,Agree,"The US spends roughly 17% of GDP on healthcare, according to the OECD; most European countries spend less than 12% of GDP.

Higher quality-adjusted US healthcare prices contribute relatively more to the extra US spending than does the combination of higher quantity and quality of US care (interpreting quantity and quality to reflect both greater American healthcare needs due to underlying population health and the delivery of more or better healthcare services to Americans).","The single biggest contributor is admin costs. This shows up as prices, but should be separate. 1) Admin; 2) Prices; 3) Quantity
-see background information here"
David Cutler,51,Harvard,m,5,7,Uncertain,Agree,"Question A: Considering a broad range of costs and benefits is a better tool for guiding climate policy than setting temperature limits (such as 1.5 °C , eg) based on expected links between temperature increases and the extent of environmental harm.",
David Cutler,52,Harvard,m,5,6,Uncertain,Agree,Question B: Carbon taxes are a better way to implement climate policy than cap-and-trade.,
David Cutler,53,Harvard,m,6,6,Strongly Agree,Agree,"Ideas are nonrival, so increasing returns to scale is an essential feature of technological change in a market economy.",
David Cutler,54,Harvard,m,4,5,Agree,Uncertain,"If a small number of firms have a large combined market share in a properly defined market, it is strong evidence that those firms have substantial market power.",
David Cutler,55,Harvard,m,7,6,Strongly Agree,Agree,"Question A: Capping the number of ride-sharing drivers as is being discussed in New York City, Chicago and London will make the average resident in that city worse off.",
David Cutler,56,Harvard,m,7,7,Strongly Agree,Strongly Agree,"Question B: To achieve a given level of congestion, it would be better to use taxes for driving that vary based on the level of congestion, rather than limiting the number of ride-sharing vehicles.",
David Cutler,57,Harvard,m,5,7,Agree,Agree,"Because global supply chains are more important now, import tariffs are likely substantially more costly than they would have been 25 years ago.",
David Cutler,58,Harvard,m,2,7,Agree,Agree,"Britain's Labour party recently proposed giving the Bank of England a target of 3% annual labor productivity growth. Consider the following statement:

Central banks cannot significantly increase productivity growth over a ten year horizon, except perhaps by promoting macroeconomic stability.",
David Cutler,59,Harvard,m,4,4,Uncertain,Disagree,"The European Union often uses its antitrust powers to protect EU-based firms from international competition, rather than to promote greater competition in European markets.",
David Cutler,60,Harvard,m,4,5,Uncertain,Uncertain,"All things considered, US society will be better off if sports betting becomes legal in more US states (beyond Nevada).",
David Cutler,61,Harvard,m,4,4,Uncertain,Uncertain,"Over the next decade, autonomous cars will raise average welfare in the US by at least as much as smartphones have over the past decade.",
David Cutler,62,Harvard,m,4,6,Uncertain,Disagree,Restricting eligibility for senior government economic-policy posts by requiring a graduate degree in economics would reduce the chances for good public policy outcomes.,I do not think one needs an econ Ph.D. to be a senior economic advisor. But I also don't think a restriction has to harm policy.
David Cutler,63,Harvard,m,8,7,Strongly Agree,Agree,"NCAA Division I schools coordinate compensation for men’s basketball and football players (precluding actual pay and limiting non-monetary benefits), providing rents to member schools (which may be shared with others) at the expense of those players.",
David Cutler,64,Harvard,m,6,8,Strongly Disagree,Strongly Disagree,Imposing new US tariffs on steel and aluminum will improve Americans’ welfare.,
David Cutler,65,Harvard,m,7,6,Strongly Agree,Agree,"Question A: By providing electronic benefit cards to choose and buy groceries at stores, the Supplemental Nutrition Assistance Program currently does more for its recipients' well-being than it would if the program directly provided a smaller array of foods to its recipients, while commensurately reducing the amount they could spend on groceries of their own choosing.",
David Cutler,66,Harvard,m,6,5,Strongly Agree,Agree,"Question B: By providing electronic benefit cards to choose and buy groceries at stores, the Supplemental Nutrition Assistance Program currently does more to raise food security and reduce hunger than it would if the program directly provided a smaller array of foods to its recipients, while commensurately reducing the amount they could spend on groceries of their own choosing.",
David Cutler,67,Harvard,m,5,5,Uncertain,Disagree,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data.",
David Cutler,68,Harvard,m,5,6,Agree,Agree,"Because of the many special and unique roles that the dollar plays in global commerce, US citizens are substantially better off than they otherwise would be.",
David Cutler,69,Harvard,m,8,6,Agree,Agree,"Over the past two years, all else equal, the appeal of the US as a destination for immigrants has changed in ways that will likely decrease innovation in the US economy.",
David Cutler,70,Harvard,m,6,5,Uncertain,Disagree,"Question A: A bitcoin has a fundamental value of at least $1,000.",
David Cutler,71,Harvard,m,7,5,Uncertain,Uncertain,Question B: The best forecast for the value of one bitcoin in 2 years is its current price.,
David Cutler,72,Harvard,m,3,6,Uncertain,Agree,"Question A: Without changes in policy, a rising share of people who are over age 65 will exert a substantial downward influence on per capita real GDP in western European countries.",
David Cutler,73,Harvard,m,5,7,Agree,Agree,"Question B: In European countries where the share of those over 65 is rising, there are net social benefits to adjusting retirement ages for state-financed (including pay-as-you-go) pension systems upwards, so that revised retirement ages better reflect longer life expectancies.",
David Cutler,74,Harvard,m,5,6,Uncertain,Uncertain,Question A: The concept of “maximum sustainable employment” is well defined enough to be used beneficially in economic policymaking.,
David Cutler,75,Harvard,m,4,5,Agree,Uncertain,Question B: Right now the US economy is operating below maximum sustainable employment.,
David Cutler,76,Harvard,m,5,6,Strongly Disagree,Disagree,Question A: If the US enacts a tax bill similar to those currently moving through the House and Senate — and assuming no other changes in tax or spending policy — US GDP will be substantially higher a decade from now than under the status quo.,
David Cutler,77,Harvard,m,9,7,Strongly Agree,Agree,Question B: If the US enacts a tax bill similar to those currently moving through the House and Senate — and assuming no other changes in tax or spending policy — the US debt-to-GDP ratio will be substantially higher a decade from now than under the status quo.,
David Cutler,78,Harvard,m,NA,7,Did Not Answer,Strongly Disagree,Question A: Amending the Constitution to require that the federal government end each fiscal year without a deficit would substantially reduce output variability in the United States.,
David Cutler,79,Harvard,m,NA,5,Did Not Answer,Disagree,Question B: Amending the Constitution to require that the federal government end each fiscal year without a deficit would substantially lower the cost of borrowing for the federal government.,
David Cutler,80,Harvard,m,8,8,Strongly Agree,Strongly Agree,"Insights from psychology about individual behavior – examples of which include limited rationality, low self-control, or a taste for fairness – predict several important types of observed market outcomes that fully-rational economic models do not.",
David Cutler,81,Harvard,m,1,5,Agree,Uncertain,The influx of refugees into Germany beginning in the summer of 2015 will generate net economic benefits for German citizens over the succeeding decade.,
David Cutler,82,Harvard,m,3,5,Agree,Uncertain,"Question A: Holding labor market institutions and job training fixed, rising use of robots and artificial intelligence is likely to increase substantially the number of workers in advanced countries who are unemployed for long periods.",
David Cutler,83,Harvard,m,7,7,Agree,Agree,Question B: Rising use of robots and artificial intelligence in advanced countries is likely to create benefits large enough that they could be used to compensate those workers who are substantially negatively affected for their lost wages.,
David Cutler,84,Harvard,m,3,5,Agree,Disagree,"Question A: If the Fed changed its inflation target from 2% to 4%, the long-run costs of inflation for households would be essentially unchanged.",
David Cutler,85,Harvard,m,3,5,Agree,Agree,Question B: Raising the inflation target to 4% would make it possible for the Fed to lower rates by a greater amount in a future recession.,
David Cutler,86,Harvard,m,7,5,Agree,Uncertain,"If the US reduced its fiscal deficit, then its trade deficit would also shrink.",
