Name,Question,Institution,gender,Confidence,Medianconf,Vote,Median,Qtext,Comment
Hélène Rey,62,London Business School,f,8,6,Strongly Disagree,Disagree,Question B: Bitcoins are more similar to gold than they are to Dutch tulips in the 1630s.,Gold has some durable intrinsic value (jewels). Bitcoins have none.
Hélène Rey,63,London Business School,f,6,6,Agree,Uncertain,"The US spends roughly 17% of GDP on healthcare, according to the OECD; most European countries spend less than 12% of GDP.

Higher quality-adjusted US healthcare prices contribute relatively more to the extra US spending than does the combination of higher quantity and quality of US care (interpreting quantity and quality to reflect both greater American healthcare needs due to underlying population health and the delivery of more or better healthcare services to Americans).",The main difference between US and Europe is that Europe has universal healthcare and it is administered in a more cost effective way.
Hélène Rey,64,London Business School,f,NA,7,Did Not Answer,Agree,"Over the past two years, all else equal, the appeal of the US as a destination for immigrants has changed in ways that will likely decrease innovation in the US economy.",
Hélène Rey,65,London Business School,f,NA,6,Did Not Answer,Disagree,"Question A: Holding other policies fixed, the average European would be better off if every European country taxed corporate profits at a rate of 20% (based as closely as possible on a common definition of profits).",
Hélène Rey,66,London Business School,f,NA,6,Did Not Answer,Strongly Disagree,"Question B: If other policies were held fixed and every European country taxed corporate profits at a common rate of 20%, then reducing that common rate substantially below 20% would make the average European better off.",
Hélène Rey,67,London Business School,f,9,5,Agree,Uncertain,"Question A: All else equal, if corporations throughout Europe set quotas for a minimum number of women board members, the shareholder value of European companies would increase.",Diversity improves outcomes in a complex world.
Hélène Rey,68,London Business School,f,9,5,Strongly Agree,Uncertain,"Question B: Taking into account the likely effects on investments in human capital by men and women, setting quotas throughout Europe for a minimum number of women board members would generate substantial net benefits for Europeans.",I could see many positive spillover effects.
Hélène Rey,69,London Business School,f,7,6,Strongly Disagree,Disagree,"Question A: Subsidizing renewable energy sources is better than taxing fossil fuels, assuming the subsidy or tax would be set at levels that would reduce carbon emissions by an equivalent amount.",Pollution needs to be taxed. Governments need revenues.
Hélène Rey,70,London Business School,f,6,5,Agree,Disagree,Question B: Germany’s solar-energy subsidies to date have produced net social benefits for Germany.,German energy policy relies far too much on coal. Needs meaningful carbon price.
Hélène Rey,71,London Business School,f,7,5,Agree,Uncertain,Question C: Solar-energy subsidies to date in Germany and other countries have produced net social benefits for the world.,Positive externality of more solar energy adoption
Hélène Rey,72,London Business School,f,NA,8,Did Not Answer,Agree,"Insights from psychology about individual behavior – examples of which include limited rationality, low self-control, or a taste for fairness – predict several important types of observed market outcomes that fully-rational economic models do not.",
Hélène Rey,73,London Business School,f,NA,6,Did Not Answer,Uncertain,The influx of refugees into Germany beginning in the summer of 2015 will generate net economic benefits for German citizens over the succeeding decade.,
Hélène Rey,74,London Business School,f,NA,6,Did Not Answer,Uncertain,"Question A: Holding labor market institutions and job training fixed, rising use of robots and artificial intelligence is likely to increase substantially the number of workers in advanced countries who are unemployed for long periods.",
Hélène Rey,75,London Business School,f,NA,6,Did Not Answer,Agree,Question B: Rising use of robots and artificial intelligence in advanced countries is likely to create benefits large enough that they could be used to compensate those workers who are substantially negatively affected for their lost wages.,
Hélène Rey,76,London Business School,f,6,6,Agree,Uncertain,"Question A: Consumers will be better off, on balance, if European cities treat firms that provide ride-sharing platforms (such as Uber) as substantively different from taxi firms, and thus not necessarily warranting the same regulation.",
Hélène Rey,77,London Business School,f,6,7,Agree,Agree,"Question B: Assuming that taxi and ride-sharing companies were treated as substantively similar — including requirements that they operate on an equal footing regarding safety, insurance and taxation — letting ride-sharing services compete without restrictions on prices or routes would raise consumer welfare.",
Hélène Rey,78,London Business School,f,7,7,Agree,Agree,"Question C: Regardless of how ride-sharing services are treated, existing regulations for traditional taxi firms in many European cities harm consumers by limiting competition.","Heterogeneous across countries. Density of cabs noticeably different across cities. Should be discussed together with congestion charge, etc"
Hélène Rey,79,London Business School,f,7,7,Agree,Agree,"Question A: Revising France’s labor market policies — by reducing employment protection, decentralizing labor negotiations to the firm level, and making training programs more accessible and responsive to labor demands — would, all else equal, increase productivity in France’s economy.",Flex -security (scandinavian model) would raise productivity. Certainly not the same as decreasing employment protection.
Hélène Rey,80,London Business School,f,7,7,Uncertain,Agree,Question B: Reducing employment protection would reduce the equilibrium unemployment rate in France.,Short run effects would depend on when it is implemented. It would increase unemployment in a downturn.
Hélène Rey,81,London Business School,f,8,7,Strongly Agree,Agree,Question A: The ECB's asset purchases over the past two years have reduced the threat of deflation in the euro area as a whole.,They ensured that no self -fulling vicious risk premium dynamics happen in periphery and appropriate loose monetary conditions remain.
Hélène Rey,82,London Business School,f,8,6,Agree,Uncertain,"Question B: If the economic outlook in the euro area becomes less favorable, then increasing the ECB's asset purchase program (in size or duration) would substantially increase the euro area's economic growth over the following five years.","If spreads diverge (self-fulfilling debt crisis) in peri[hery, restoring monetary policy tramsmission will be key."
Hélène Rey,83,London Business School,f,NA,9,Did Not Answer,Strongly Agree,"In general, absent any inside information, an equity investor can expect to do better by holding a well-diversified, low-fee, passive index fund than by holding a few stocks.",
Hélène Rey,84,London Business School,f,7,7,Agree,Agree,"Question A: Without changes in policy, a rising share of people who are over age 65 will exert a substantial downward influence on per capita real GDP in western European countries.",
Hélène Rey,85,London Business School,f,8,8,Agree,Agree,"Question B: In European countries where the share of those over 65 is rising, there are net social benefits to adjusting retirement ages for state-financed (including pay-as-you-go) pension systems upwards, so that revised retirement ages better reflect longer life expectancies.",
Hélène Rey,86,London Business School,f,4,7,Uncertain,Agree,"Question A: All else equal, there are substantial advantages to having much of Europe’s human capital and infrastructure for international financial activity clustered in a single city, as they are at present in London.","There are probably synergies between financial activities but no evidence that they should ALL be clustered together for efficiency,"
Hélène Rey,87,London Business School,f,8,7,Uncertain,Agree,"Question B: All else equal, Britain’s rules on hiring, firing and working hours are significantly more conducive to financial activity than those in other large European countries.",Labour laws are being changed in a number of countries so it is hard to know.
Hélène Rey,88,London Business School,f,7,7,Agree,Agree,"Question A: Setting the EU rules aside, and assuming it would take 2.5% of Italy’s GDP to recapitalize its banks, the Italian government would improve financial stability in Europe if it injected this amount of public funds into its banks.","NPLs are an important factor behind lack of growth, in turn an important factor behind financial instability.Issue is effect on gvt debt."
Hélène Rey,89,London Business School,f,7,8,Agree,Agree,"Question B: If Italy were to inject public funds into its banks without imposing losses on at least some claimants, an important cost would be the effect on future incentives (economic or political) in Europe.",Equity holders and junior bond holders should take some losses. Moral hazard can also be dealt with by taking action against management.
Hélène Rey,90,London Business School,f,6,8,Agree,Strongly Agree,"On the whole, the shift from state to private ownership of many industrial assets in central and eastern European countries after communism has increased productivity in those countries.",
Hélène Rey,91,London Business School,f,8,8,Agree,Agree,Question A: Freer movement of people to live and work across borders within Europe has made the average western European citizen better off since the 1980s.,"Efficiency gains from labour mobility, insurance (via remittances) for lower income economies, societal gains from exposure to other culture"
Hélène Rey,92,London Business School,f,4,6,Disagree,Disagree,Question B: Freer movement of people to live and work across borders within Europe has made many low-skilled western European citizens worse off since the 1980s.,effects are very hard to quantify
Hélène Rey,93,London Business School,f,7,8,Agree,Strongly Agree,Question A: Freer movement of goods and services across borders within Europe has made the average western European citizen better off since the 1980s.,Standard economic theory arguments in favour of free trade seem to apply fairly well within Europe.
Hélène Rey,94,London Business School,f,5,7,Disagree,Disagree,Question B: Freer movement of goods and services across borders within Europe has made many low-skilled western European citizens worse off since the 1980s.,Some low-skilled workers worse off because of job outsourcing. Compensations to losers not adequate. But there are also gains to consumers
Hélène Rey,95,London Business School,f,6,8,Agree,Strongly Agree,"In general, using more congestion charges in crowded transportation networks — such as higher tolls during peak travel times in cities, and peak fees for airplane takeoff and landing slots — and using the proceeds to lower other taxes would make citizens on average better off.",
Hélène Rey,96,London Business School,f,7,6,Agree,Uncertain,Question A: Giving tax incentives to specific firms to locate operations in a country typically generates domestic benefits that outweigh the costs to the country providing the incentives.,Luxembourg and Ireland are good examples...
Hélène Rey,97,London Business School,f,8,7,Strongly Disagree,Disagree,Question B: Europe as a whole benefits when European cities or countries compete with each other by giving tax incentives to firms to locate operations in their jurisdictions.,"Among other negative effects, there are lost tax revenues which could finance public goods."
Hélène Rey,98,London Business School,f,8,8,Strongly Agree,Agree,"Question A: Because of the Brexit vote's outcome, the UK's real per-capita income level is likely to be lower a decade from now than it would have been otherwise.",
Hélène Rey,99,London Business School,f,6,7,Uncertain,Agree,"Question B: Because of the Brexit vote's outcome, the rest of the EU's real per-capita income level is likely to be lower a decade from now than it would have been otherwise.",A lot will depend on the political dynamics in the EU unleashed by the Brexit vote. More dislocation or more integration?
Henrik Kleven,1,Princeton,m,NA,7,Did Not Answer,Disagree,"Question A: Following the UK election result, the certainty that the country is going to leave the European Union will provide a substantial short-term boost to the UK economy.",
Henrik Kleven,2,Princeton,m,NA,7,Did Not Answer,Agree,"Question B: Given that the transition period currently expires at the end of 2020, there is still a considerable risk that the UK will leave the European Union without a trade agreement.",
Henrik Kleven,3,Princeton,m,NA,7,Did Not Answer,Agree,Question C: Leaving the European Union without a trade agreement would have a large negative impact on the UK economy.,
Henrik Kleven,4,Princeton,m,NA,6,Did Not Answer,Uncertain,"Question A: Under current policies on climate change, the associated physical risks (such as those arising from total seasonal rainfall and sea level changes, and increased frequency, severity, and correlation of extreme weather events) will be at most a very small factor in monetary policy decisions over the next decade.",
Henrik Kleven,5,Princeton,m,NA,6,Did Not Answer,Uncertain,Question B: The physical risks associated with climate change under current policies are likely to threaten financial stability over the next decade.,
Henrik Kleven,6,Princeton,m,NA,5,Did Not Answer,Uncertain,"Question A: Europeans would benefit more from an extra €1 billion of public R&D spent through existing (public) channels than from an extra €1 billion of private R&D spent through existing (private) channels, all else equal.",
Henrik Kleven,7,Princeton,m,NA,5,Did Not Answer,Uncertain,"Question B: Europeans would benefit more from an extra €1 billion of public medical research spent through existing (public) channels than from an extra €1 billion of private medical research spent through existing (private) channels, all else equal.",
Henrik Kleven,8,Princeton,m,NA,7,Did Not Answer,Agree,Question A: Randomized control trials are a valuable tool for answering some long unsettled questions in development economics research.,
Henrik Kleven,9,Princeton,m,NA,7,Did Not Answer,Agree,Question B: Randomized control trials are a valuable tool for making significant progress in poverty reduction.,
Henrik Kleven,10,Princeton,m,NA,7,Did Not Answer,Uncertain,Question A: Having companies run to maximize shareholder value creates significant negative externalities for workers and communities.,
Henrik Kleven,11,Princeton,m,NA,6,Did Not Answer,Uncertain,"Question B: Appropriately managed corporations could create significantly greater value than they currently do for a range of stakeholders – including workers, suppliers, customers and community members – with small impacts on shareholder value.",
Henrik Kleven,12,Princeton,m,NA,6,Did Not Answer,Disagree,"Question C:
Effective mechanisms for boards of directors to ensure that CEOs act in ways that balance the interests of all stakeholders would be straightforward to introduce.",
Henrik Kleven,13,Princeton,m,NA,7,Did Not Answer,Agree,Question A: Rising inequality is straining the health of liberal democracy.,
Henrik Kleven,14,Princeton,m,NA,7,Did Not Answer,Uncertain,Question B: Enacting more redistributive expenditures and policies would be likely to limit the rise of populism in Europe.,
Henrik Kleven,15,Princeton,m,NA,7,Did Not Answer,Agree,"Question C: European governments should allocate more resources to policies that would be likely to limit the rise of populism in Europe, even if it means higher public debt or lower public spending in other areas.",
Henrik Kleven,16,Princeton,m,NA,7,Did Not Answer,Uncertain,"Question A: At this point, there is little that the European Central Bank can do to increase or maintain output in the Eurozone.",
Henrik Kleven,17,Princeton,m,NA,7,Did Not Answer,Agree,"Question B: When the economy is operating below its potential, larger fiscal deficits are likely to increase demand and output.",
Henrik Kleven,18,Princeton,m,NA,7,Did Not Answer,Uncertain,"Question C: When the economy is operating below its potential and monetary policy is at the effective lower bound, fiscal policy should prioritize increasing output over decreasing public debt.",
Henrik Kleven,19,Princeton,m,NA,8,Did Not Answer,Agree,Question A: Selecting candidates for membership of the ECB Executive Board based primarily on nationality ahead of competence is likely to have a negative effect on the quality of monetary policy in the Eurozone.,
Henrik Kleven,20,Princeton,m,NA,8,Did Not Answer,Agree,"Question B: Although the central bank can never be an entirely technocratic institution, the selection process for the ECB President and members of the Executive Board is significantly worsened by intergovernmental trade-offs involving appointments to other European institutions.",
Henrik Kleven,21,Princeton,m,NA,5,Did Not Answer,Disagree,"On bids for infrastructure projects, the average European would be better off if Europe’s governments favored European firms over Chinese firms (or firms from any other country with non-profit-related geopolitical strategies) — even if it means sometimes choosing a higher-cost bidder.",
Henrik Kleven,22,Princeton,m,NA,8,Did Not Answer,Agree,Question A: Breaking the “doom loop” — a negative spiral that can result when banks hold sovereign bonds and governments bail out banks — would increase the stability of European economies in the event of another financial crisis.,
Henrik Kleven,23,Princeton,m,NA,8,Did Not Answer,Agree,Question B: Regulators should try to break the doom loop by assigning positive risk weights — in calculating banks’ capital requirements — to banks’ holdings of domestic and other Eurozone sovereign bonds.,
Henrik Kleven,24,Princeton,m,NA,8,8,Uncertain,Question C: Breaking the doom loop would impose substantial costs on powerful political constituencies.,
Henrik Kleven,25,Princeton,m,NA,5,Did Not Answer,Disagree,"Residents of big European cities would be better off, on balance, if governments did more to counter gentrification, for example by using rent and other housing subsidies, public housing investments, zoning regulations, or similar policies.",
Henrik Kleven,26,Princeton,m,NA,8,Did Not Answer,Agree,"Question A: A common European deposit insurance scheme, once fully implemented, would increase the stability of European economies in the event of another financial crisis.",
Henrik Kleven,27,Princeton,m,NA,8,Did Not Answer,Strongly Disagree,"Question B: A common European deposit insurance scheme, once fully implemented, would increase the likelihood of another financial crisis in Europe.",
Henrik Kleven,28,Princeton,m,NA,5,Did Not Answer,Uncertain,"Question A: Overall, public spending on the arts in Europe creates benefits that exceed the deadweight loss caused by taxation to fund it.",
Henrik Kleven,29,Princeton,m,NA,5,Did Not Answer,Uncertain,Question B: Additional public spending on the arts in Europe would create incremental benefits that exceed the deadweight loss caused by taxation to fund it.,
Henrik Kleven,30,Princeton,m,NA,7,Did Not Answer,Disagree,"Question A: The average European is better off if Europe’s competition authorities let firms merge into European champions in their sectors, even it weakens competition.",
Henrik Kleven,31,Princeton,m,NA,6,Did Not Answer,Disagree,"Question B: If China and other countries use policies that create giant international firms, then the average European is better off if Europe's competition authorities let firms merge into European champions in their sectors, even it weakens competition.",
Henrik Kleven,32,Princeton,m,NA,5,Did Not Answer,Uncertain,Question A: Letting publicly traded European firms report earnings annually rather than quarterly would lead their executives to place more weight on long-term issues in their investments and other decisions.,
Henrik Kleven,33,Princeton,m,NA,5,Did Not Answer,Uncertain,"Question B: A switch from quarterly to annual earnings reports would, on net, benefit shareholders of European firms.",
Henrik Kleven,34,Princeton,m,NA,5,Did Not Answer,Disagree,"Question A: To the extent that public corporations pursue social and environmental initiatives, they tend to achieve higher risk-adjusted (private) returns than otherwise similar corporations that pursue such initiatives less.",
Henrik Kleven,35,Princeton,m,NA,5,Did Not Answer,Agree,Question B: To the extent that Norway’s global government pension fund makes investments for social and environmental objectives — apart from investments that would bring the highest expected risk-adjusted returns — it improves the welfare of Norwegians.,
Henrik Kleven,36,Princeton,m,NA,6,Did Not Answer,Uncertain,Question A: The fiscal rules of the European Union should give more flexibility to member countries.,
Henrik Kleven,37,Princeton,m,NA,7,Did Not Answer,Agree,Question B: The Italian budget for 2019 that the European Commission rejected in October would have increased Italy’s risk of fiscal insolvency substantially.,
Henrik Kleven,38,Princeton,m,NA,6,Did Not Answer,Disagree,"Question C: If France runs a 2019 budget deficit of around 3.4% of GDP, as announced by President Macron’s government, France’s risk of fiscal insolvency will increase substantially.",
Henrik Kleven,39,Princeton,m,NA,7,Did Not Answer,Uncertain,"Question A: Capping the number of ride-sharing drivers as is being discussed in New York City, Chicago and London will make the average resident in that city worse off.",
Henrik Kleven,40,Princeton,m,NA,8,Did Not Answer,Agree,"Question B:
To achieve a given level of congestion, it would be better to use taxes for driving that vary based on the level of congestion, rather than limiting the number of ride-sharing vehicles.",
Henrik Kleven,41,Princeton,m,NA,6,Did Not Answer,Uncertain,People who migrated to Europe between 2015 and 2018 are likely — over the next two decades — to contribute more in taxes paid than they receive in benefits and public services.,
Henrik Kleven,42,Princeton,m,NA,7,Did Not Answer,Agree,"Ideas are nonrival, so increasing returns to scale is an essential feature of technological change in a market economy.",
Henrik Kleven,43,Princeton,m,NA,7,Did Not Answer,Agree,Voters overestimate the effect that current governments have on their economies’ concurrent economic performance.,
Henrik Kleven,44,Princeton,m,NA,5,Did Not Answer,Disagree,"Over the next decade, autonomous cars will raise average welfare in the EU by at least as much as smartphones have over the past decade.",
Henrik Kleven,45,Princeton,m,NA,8,Did Not Answer,Agree,"Britain’s Labour party recently proposed giving the Bank of England a target of 3% annual labor productivity growth. Consider the following statement:
Central banks cannot significantly increase productivity growth over a ten year horizon, except perhaps by promoting macroeconomic stability.",
Henrik Kleven,46,Princeton,m,NA,5,Did Not Answer,Uncertain,"Question A: The European Commission has proposed new rules to ensure that “digital business activities are taxed in a fair and growth-friendly way in the EU”. Consider two statements regarding this proposal:
An EU-wide 3% tax on revenue from digital activities would, on balance, be a good idea.",
Henrik Kleven,47,Princeton,m,NA,5,Did Not Answer,Uncertain,"Question B:
If the EU decides to tax digital service providers, it would be better — given the difficulties of measuring and verifying digital activity — to tax them on the revenue, rather than the profits, that they generate locally.",
Henrik Kleven,48,Princeton,m,NA,6,Did Not Answer,Strongly Disagree,"The European Union often uses its antitrust powers to protect EU-based firms from international competition, rather than to promote greater competition in European markets.",
Henrik Kleven,49,Princeton,m,NA,8,Did Not Answer,Agree,"Question A: Trade with China makes most Europeans better off because, among other advantages, they can buy goods that are made or assembled more cheaply in China.",
Henrik Kleven,50,Princeton,m,NA,7,Did Not Answer,Agree,"Question B: Some Europeans who work in the production of competing goods, such as clothing and furniture, are made worse off by trade with China.",
Henrik Kleven,51,Princeton,m,NA,7,Did Not Answer,Strongly Disagree,"Question C: If the EU followed the new US steel tariffs by imposing similar EU tariffs on steel from China, it would improve Europeans’ welfare.",
Henrik Kleven,52,Princeton,m,NA,6,Did Not Answer,Uncertain,"Question A: Assuming it exits its third bailout program this summer without an immediate restructuring or other debt relief, Greece is unlikely to default on its sovereign debt in the coming decade.",
Henrik Kleven,53,Princeton,m,NA,7,Did Not Answer,Disagree,Question B: Greece would be better off if it had decided to exit the euro between 2011 and 2015.,
Henrik Kleven,54,Princeton,m,NA,7,Did Not Answer,Agree,"Question C: If Greece had defaulted on (or restructured) its private debt in 2010, while also staying within the euro, that combination would have been better for Greece than either exiting the euro or proceeding as it has actually done.",
Henrik Kleven,55,Princeton,m,NA,7,Did Not Answer,Disagree,Question A: Bitcoins are more similar to gold than they are to currency.,
Henrik Kleven,56,Princeton,m,NA,6,Did Not Answer,Disagree,Question B: Bitcoins are more similar to gold than they are to Dutch tulips in the 1630s.,
Henrik Kleven,57,Princeton,m,NA,6,Did Not Answer,Uncertain,"The US spends roughly 17% of GDP on healthcare, according to the OECD; most European countries spend less than 12% of GDP.

Higher quality-adjusted US healthcare prices contribute relatively more to the extra US spending than does the combination of higher quantity and quality of US care (interpreting quantity and quality to reflect both greater American healthcare needs due to underlying population health and the delivery of more or better healthcare services to Americans).",
Henrik Kleven,58,Princeton,m,NA,7,Did Not Answer,Agree,"Over the past two years, all else equal, the appeal of the US as a destination for immigrants has changed in ways that will likely decrease innovation in the US economy.",
Henrik Kleven,59,Princeton,m,NA,6,Did Not Answer,Disagree,"Question A: Holding other policies fixed, the average European would be better off if every European country taxed corporate profits at a rate of 20% (based as closely as possible on a common definition of profits).",
Henrik Kleven,60,Princeton,m,NA,6,Did Not Answer,Strongly Disagree,"Question B: If other policies were held fixed and every European country taxed corporate profits at a common rate of 20%, then reducing that common rate substantially below 20% would make the average European better off.",
Henrik Kleven,61,Princeton,m,NA,5,Did Not Answer,Uncertain,"Question A: All else equal, if corporations throughout Europe set quotas for a minimum number of women board members, the shareholder value of European companies would increase.",
Henrik Kleven,62,Princeton,m,NA,5,Did Not Answer,Uncertain,"Question B: Taking into account the likely effects on investments in human capital by men and women, setting quotas throughout Europe for a minimum number of women board members would generate substantial net benefits for Europeans.",
Henrik Kleven,63,Princeton,m,NA,6,Did Not Answer,Disagree,"Question A: Subsidizing renewable energy sources is better than taxing fossil fuels, assuming the subsidy or tax would be set at levels that would reduce carbon emissions by an equivalent amount.",
Henrik Kleven,64,Princeton,m,NA,5,Did Not Answer,Disagree,Question B: Germany’s solar-energy subsidies to date have produced net social benefits for Germany.,
Henrik Kleven,65,Princeton,m,NA,5,Did Not Answer,Uncertain,Question C: Solar-energy subsidies to date in Germany and other countries have produced net social benefits for the world.,
Henrik Kleven,66,Princeton,m,NA,8,Did Not Answer,Agree,"Insights from psychology about individual behavior – examples of which include limited rationality, low self-control, or a taste for fairness – predict several important types of observed market outcomes that fully-rational economic models do not.",
Henrik Kleven,67,Princeton,m,NA,6,Did Not Answer,Uncertain,The influx of refugees into Germany beginning in the summer of 2015 will generate net economic benefits for German citizens over the succeeding decade.,
Henrik Kleven,68,Princeton,m,NA,6,Did Not Answer,Uncertain,"Question A: Holding labor market institutions and job training fixed, rising use of robots and artificial intelligence is likely to increase substantially the number of workers in advanced countries who are unemployed for long periods.",
Henrik Kleven,69,Princeton,m,NA,6,Did Not Answer,Agree,Question B: Rising use of robots and artificial intelligence in advanced countries is likely to create benefits large enough that they could be used to compensate those workers who are substantially negatively affected for their lost wages.,
Henrik Kleven,70,Princeton,m,5,6,Uncertain,Uncertain,"Question A: Consumers will be better off, on balance, if European cities treat firms that provide ride-sharing platforms (such as Uber) as substantively different from taxi firms, and thus not necessarily warranting the same regulation.",
Henrik Kleven,71,Princeton,m,7,7,Strongly Agree,Agree,"Question B: Assuming that taxi and ride-sharing companies were treated as substantively similar — including requirements that they operate on an equal footing regarding safety, insurance and taxation — letting ride-sharing services compete without restrictions on prices or routes would raise consumer welfare.",
Henrik Kleven,72,Princeton,m,7,7,Strongly Agree,Agree,"Question C: Regardless of how ride-sharing services are treated, existing regulations for traditional taxi firms in many European cities harm consumers by limiting competition.",
Henrik Kleven,73,Princeton,m,NA,7,Did Not Answer,Agree,"Question A: Revising France’s labor market policies — by reducing employment protection, decentralizing labor negotiations to the firm level, and making training programs more accessible and responsive to labor demands — would, all else equal, increase productivity in France’s economy.",
Henrik Kleven,74,Princeton,m,NA,7,Did Not Answer,Agree,Question B: Reducing employment protection would reduce the equilibrium unemployment rate in France.,
Henrik Kleven,75,Princeton,m,NA,7,Did Not Answer,Agree,Question A: The ECB's asset purchases over the past two years have reduced the threat of deflation in the euro area as a whole.,
Henrik Kleven,76,Princeton,m,NA,6,Did Not Answer,Uncertain,"Question B: If the economic outlook in the euro area becomes less favorable, then increasing the ECB's asset purchase program (in size or duration) would substantially increase the euro area's economic growth over the following five years.",
Henrik Kleven,77,Princeton,m,7,9,Strongly Agree,Strongly Agree,"In general, absent any inside information, an equity investor can expect to do better by holding a well-diversified, low-fee, passive index fund than by holding a few stocks.",
Henrik Kleven,78,Princeton,m,6,7,Uncertain,Agree,"Question A: Without changes in policy, a rising share of people who are over age 65 will exert a substantial downward influence on per capita real GDP in western European countries.","There are negative effects, but it also depends on the reasons for the rising dependency ratio (e.g. better health is good for growth)"
Henrik Kleven,79,Princeton,m,7,8,Strongly Agree,Agree,"Question B: In European countries where the share of those over 65 is rising, there are net social benefits to adjusting retirement ages for state-financed (including pay-as-you-go) pension systems upwards, so that revised retirement ages better reflect longer life expectancies.",
Henrik Kleven,80,Princeton,m,NA,7,Did Not Answer,Agree,"Question A: All else equal, there are substantial advantages to having much of Europe’s human capital and infrastructure for international financial activity clustered in a single city, as they are at present in London.",
Henrik Kleven,81,Princeton,m,NA,7,Did Not Answer,Agree,"Question B: All else equal, Britain’s rules on hiring, firing and working hours are significantly more conducive to financial activity than those in other large European countries.",
Henrik Kleven,82,Princeton,m,5,7,Uncertain,Agree,"Question A: Setting the EU rules aside, and assuming it would take 2.5% of Italy’s GDP to recapitalize its banks, the Italian government would improve financial stability in Europe if it injected this amount of public funds into its banks.",
Henrik Kleven,83,Princeton,m,4,8,Agree,Agree,"Question B: If Italy were to inject public funds into its banks without imposing losses on at least some claimants, an important cost would be the effect on future incentives (economic or political) in Europe.",
Henrik Kleven,84,Princeton,m,5,8,Agree,Strongly Agree,"On the whole, the shift from state to private ownership of many industrial assets in central and eastern European countries after communism has increased productivity in those countries.",
Henrik Kleven,85,Princeton,m,6,8,Strongly Agree,Agree,Question A: Freer movement of people to live and work across borders within Europe has made the average western European citizen better off since the 1980s.,
Henrik Kleven,86,Princeton,m,8,6,Uncertain,Disagree,Question B: Freer movement of people to live and work across borders within Europe has made many low-skilled western European citizens worse off since the 1980s.,
Henrik Kleven,87,Princeton,m,9,8,Strongly Agree,Strongly Agree,Question A: Freer movement of goods and services across borders within Europe has made the average western European citizen better off since the 1980s.,
Henrik Kleven,88,Princeton,m,8,7,Uncertain,Disagree,Question B: Freer movement of goods and services across borders within Europe has made many low-skilled western European citizens worse off since the 1980s.,
Henrik Kleven,89,Princeton,m,9,8,Strongly Agree,Strongly Agree,"In general, using more congestion charges in crowded transportation networks — such as higher tolls during peak travel times in cities, and peak fees for airplane takeoff and landing slots — and using the proceeds to lower other taxes would make citizens on average better off.",
Henrik Kleven,90,Princeton,m,9,6,Uncertain,Uncertain,Question A: Giving tax incentives to specific firms to locate operations in a country typically generates domestic benefits that outweigh the costs to the country providing the incentives.,Cannot be answered without information on exact tax parameters & conclusive estimates of firm location elasticities (which aren't available)
Henrik Kleven,91,Princeton,m,9,7,Strongly Disagree,Disagree,Question B: Europe as a whole benefits when European cities or countries compete with each other by giving tax incentives to firms to locate operations in their jurisdictions.,
Henrik Kleven,92,Princeton,m,5,8,Agree,Agree,"Question A: Because of the Brexit vote's outcome, the UK's real per-capita income level is likely to be lower a decade from now than it would have been otherwise.",
Henrik Kleven,93,Princeton,m,6,7,Uncertain,Agree,"Question B: Because of the Brexit vote's outcome, the rest of the EU's real per-capita income level is likely to be lower a decade from now than it would have been otherwise.",
Jan Eeckhout,1,University College London,m,5,7,Uncertain,Agree,"Question A: Germany's current account surplus is undesirable even from a purely German viewpoint: the country would be better off if, for example, it ran a smaller primary surplus, in turn leading to a smaller current account surplus.",
Jan Eeckhout,2,University College London,m,5,7,Uncertain,Agree,"Question B: The Eurozone would be in better shape if fiscal policy were more expansionary, which would allow monetary policy to be slightly less so.",
Jan Eeckhout,3,University College London,m,8,8,Agree,Agree,"Question C: If there is a recession in the Eurozone, it will be essential to have a coordinated fiscal expansion.",
Jan Eeckhout,4,University College London,m,5,5,Uncertain,Disagree,Question A: The European Union goal of reaching net zero emissions of greenhouse gases by 2050 will be a major drag on economic growth.,
Jan Eeckhout,5,University College London,m,7,6,Uncertain,Agree,Question B: Carbon taxes are a better way to implement climate policy than cap-and-trade.,"This about the uncertainty of the economic consequences. The carbon tax allows quantity to adjust, C&T lets price adjust. We don't know..."
Jan Eeckhout,6,University College London,m,5,5,Uncertain,Uncertain,Question C: A carbon border tax targeting imports from non-EU countries with less strict climate policies is likely to harm developing economies.,
Jan Eeckhout,7,University College London,m,6,7,Uncertain,Disagree,"Question A: Following the UK election result, the certainty that the country is going to leave the European Union will provide a substantial short-term boost to the UK economy.",
Jan Eeckhout,8,University College London,m,7,7,Agree,Agree,"Question B: Given that the transition period currently expires at the end of 2020, there is still a considerable risk that the UK will leave the European Union without a trade agreement.",
Jan Eeckhout,9,University College London,m,8,7,Agree,Agree,Question C: Leaving the European Union without a trade agreement would have a large negative impact on the UK economy.,
Jan Eeckhout,10,University College London,m,8,6,Uncertain,Uncertain,"Question A: Under current policies on climate change, the associated physical risks (such as those arising from total seasonal rainfall and sea level changes, and increased frequency, severity, and correlation of extreme weather events) will be at most a very small factor in monetary policy decisions over the next decade.",
Jan Eeckhout,11,University College London,m,6,6,Agree,Uncertain,Question B: The physical risks associated with climate change under current policies are likely to threaten financial stability over the next decade.,
